Tick,Reward,TotalReward,Loss,Epsilon
1640,-3,-94131,72.88826751708984,0.15252953793447488
1650,-3,-94161,174.5859375,0.15245329032279292
1660,-3,-94191,115.62470245361328,0.15237708082634013
1670,-1,-94202,227.8907928466797,0.1523009094260631
1680,-3,-94228,62.233341217041016,0.1522247761029181
1690,-1,-94250,174.1175537109375,0.15214868083787078
1700,-8,-94276,32.48838424682617,0.15207262361189638
1710,-3,-94306,647.9454956054688,0.15199660440597973
1720,-3,-94346,199.25552368164062,0.15192062320111493
1730,-3,-94151,24.181915283203125,0.15184467997830592
1740,-3,-94181,12.292133331298828,0.15176877471856584
1750,-3,-94211,548.786865234375,0.15169290740291738
1760,9,-94213,40.20265197753906,0.15161707801239283
1770,-1,-94215,11.037023544311523,0.15154128652803386
1780,-3,-94223,28.956100463867188,0.15146553293089166
1790,-3,-94253,82.6988296508789,0.1513898172020269
1800,-3,-94293,44.8294677734375,0.1513141393225097
10,-3,-93312,19.94936180114746,0.15123849927341962
20,-3,-93352,197.61917114257812,0.1511628970358457
30,-1,-93395,52.580650329589844,0.1510873325908865
40,-3,-93421,16.733530044555664,0.15101180591964983
50,-8,-93454,141.7025146484375,0.15093631700325316
60,-3,-93494,40.353633880615234,0.15086086582282335
70,-3,-93524,21.843713760375977,0.15078545235949659
80,-3,-93554,40.40055465698242,0.1507100765944187
90,-1,-93572,19.00748062133789,0.15063473850874465
100,-3,-93594,32880.5,0.150559438083639
110,-3,-93624,14.654057502746582,0.15048417530027577
120,-3,-93652,20.900537490844727,0.15040895013983832
130,2,-93680,15.242636680603027,0.15033376258351938
140,-8,-93720,118.30633544921875,0.1502586126125211
150,-3,-93775,47718.0234375,0.15018350020805507
160,-3,-93805,9.068567276000977,0.15010842535134228
170,-1,-93829,49.11621856689453,0.15003338802361305
180,-1,-93836,7.870987415313721,0.1499583882061071
190,-1,-93855,30.23958969116211,0.14988342588007356
200,-1,-93812,34.605201721191406,0.14980850102677087
210,-3,-93843,13.402715682983398,0.14973361362746693
220,-3,-93878,10.604572296142578,0.14965876366343897
230,-3,-93913,49.265113830566406,0.14958395111597347
240,-1,-93924,50.81592559814453,0.14950917596636643
250,-3,-93940,104.37761688232422,0.1494344381959231
260,-3,-93962,125.9352798461914,0.1493597377859581
270,-3,-93985,34.62592697143555,0.1492850747177954
280,-13,-94025,7.134773254394531,0.14921044897276833
290,-3,-94055,63.421287536621094,0.14913586053221953
300,-8,-94105,88.81367492675781,0.14906130937750087
310,-3,-94155,20.86703109741211,0.14898679548997373
320,-3,-94193,49.42902374267578,0.14891231885100867
330,-3,-94228,85.59664154052734,0.14883787944198557
340,-3,-94258,10.190092086791992,0.14876347724429367
350,-3,-94303,17.78846549987793,0.14868911223933148
360,-3,-94338,10.149544715881348,0.14861478440850684
370,22,-94343,141.10548400878906,0.14854049373323683
380,-3,-94373,20.503238677978516,0.14846624019494783
390,-1,-94387,24.377649307250977,0.14839202377507557
400,-3,-94413,14.959848403930664,0.14831784445506502
410,-8,-94448,108.46150207519531,0.14824370221637043
420,-3,-94496,22.79037857055664,0.14816959704045526
430,-3,-94571,38.548194885253906,0.14809552890879235
440,-3,-94611,7.385413646697998,0.1480214978028637
450,-3,-94651,10.630839347839355,0.14794750370416065
460,-3,-94686,24.453092575073242,0.14787354659418372
470,-3,-94716,98.42102813720703,0.1477996264544427
480,-3,-94764,16.63360023498535,0.14772574326645668
490,-3,-94814,8.580289840698242,0.14765189701175385
500,-3,-94862,31.44876480102539,0.14757808767187183
510,-1,-94874,202.59402465820312,0.1475043152283573
520,-3,-94904,33.013980865478516,0.1474305796627662
530,-1,-94928,15.409132957458496,0.14735688095666374
540,-3,-94955,10.411674499511719,0.14728321909162434
550,-13,-95020,19.502239227294922,0.14720959404923162
560,-3,-95080,43.01006317138672,0.1471360058110784
570,-1,-95136,132.49630737304688,0.1470624543587667
580,-3,-95108,13.690256118774414,0.1469889396739077
590,-11,-95159,53.749473571777344,0.14691546173812184
600,-1,-95179,463.7816162109375,0.14684202053303871
610,-1,-95091,22.863590240478516,0.14676861604029706
620,-3,-95005,33.26249694824219,0.1466952482415449
630,-3,-95042,289.69232177734375,0.1466219171184393
640,-3,-95082,90.3775405883789,0.14654862265264668
650,-3,-95112,139.1711883544922,0.14647536482584236
660,-1,-95144,28.99837875366211,0.14640214361971113
670,-3,-95159,16.105289459228516,0.1463289590159466
680,-3,-95187,27.609695434570312,0.14625581099625184
690,-23,-95247,183.0006561279297,0.14618269954233887
700,-3,-95277,18.87270164489746,0.14610962463592883
710,-3,-95330,20.693819046020508,0.1460365862587522
720,-3,-95390,26.849807739257812,0.14596358439254842
730,-3,-95440,116.60238647460938,0.14589061901906616
740,-8,-95485,28.00796127319336,0.1458176901200631
750,-3,-95520,28.35011100769043,0.14574479767730614
760,9,-95544,20.24280548095703,0.14567194167257128
770,-1,-95556,61.73136520385742,0.14559912208764353
780,-3,-95580,884.9788208007812,0.14552633890431713
790,-1,-95615,77.8762435913086,0.1454535921043954
800,-8,-95648,40.253021240234375,0.1453808816696907
810,-8,-95693,47.06037902832031,0.14530820758202456
820,-8,-95748,63.75923156738281,0.1452355698232275
830,-3,-95788,38.016845703125,0.1451629683751392
840,-3,-95833,15.755491256713867,0.1450904032196083
850,-3,-95878,29.44322395324707,0.14501787433849275
860,64,-95734,41.44361877441406,0.1449453817136593
870,-3,-95760,5.069362163543701,0.1448729253269839
880,-3,-95793,94.92312622070312,0.14480050516035164
890,-3,-95823,26.646718978881836,0.14472812119565648
900,-8,-95868,21.594772338867188,0.1446557734148016
910,-1,-95901,100.53657531738281,0.14458346179969905
920,9,-95912,129.5867462158203,0.1445111863322701
930,-1,-95922,102.35459899902344,0.14443894699444493
940,-3,-95963,1712.92431640625,0.1443667437681628
950,-1,-95965,23.50324249267578,0.1442945766353721
960,-3,-96002,61.54558563232422,0.14422244557803007
970,-3,-96032,11.542810440063477,0.14415035057810308
980,-3,-96067,71.17539978027344,0.1440782916175664
990,-3,-96102,5.638559341430664,0.14400626867840444
1000,-3,-96136,23.7686767578125,0.1439342817426105
1010,-3,-96178,21.14989471435547,0.14386233079218705
1020,-6,-96213,21.291650772094727,0.14379041580914542
1030,-3,-96198,98.85173797607422,0.14371853677550597
1040,-1,-96212,13.225425720214844,0.143646693673298
1050,-1,-96167,11.064786911010742,0.14357488648455988
1060,-3,-96183,58.38749313354492,0.14350311519133888
1070,-1,-96216,519.0648803710938,0.14343137977569131
1080,-3,-96264,28.783658981323242,0.14335968021968243
1090,-3,-96309,84.15963745117188,0.14328801650538642
1100,-8,-96364,74.75312042236328,0.14321638861488648
1110,-6,-96406,28.947002410888672,0.14314479653027468
1120,-1,-96343,29.91790199279785,0.1430732402336522
1130,-1,-96353,52.354774475097656,0.14300171970712902
1140,-3,-96373,109.44929504394531,0.14293023493282409
1150,-1,-96401,21.755542755126953,0.14285878589286535
1160,-3,-96440,103.21351623535156,0.14278737256938964
1170,-8,-96485,111.18167114257812,0.14271599494454276
1180,-1,-96505,15.029193878173828,0.14264465300047938
1190,-3,-96547,1678.056884765625,0.14257334671936306
1200,-3,-96577,23.602741241455078,0.14250207608336646
1210,-3,-96602,92.5832748413086,0.14243084107467102
1220,-3,-96632,37.33594512939453,0.14235964167546702
1230,-1,-96660,152.26104736328125,0.1422884778679538
1240,-3,-96696,26.61006736755371,0.1422173496343395
1250,-3,-96736,11.573911666870117,0.14214625695684108
1260,-3,-96766,11.316099166870117,0.14207519981768457
1270,-3,-96796,15.173834800720215,0.1420041781991048
1280,-3,-96836,72.80870819091797,0.14193319208334537
1290,-3,-96865,105.84778594970703,0.14186224145265897
1300,-1,-96903,27.531795501708984,0.14179132628930705
1310,-3,-96941,31.438209533691406,0.14172044657555996
1320,-1,-96943,39.463233947753906,0.1416496022936968
1330,-6,-96960,26.032779693603516,0.14157879342600563
1340,9,-96969,18.027982711791992,0.14150801995478343
1350,-1,-96959,25.932754516601562,0.1414372818623359
1360,-3,-96981,14.713397979736328,0.14136657913097755
1370,9,-96991,11.076213836669922,0.1412959117430319
1380,-3,-97013,19.31231689453125,0.14122527968083118
1390,-1,-97025,22.27163314819336,0.14115468292671657
1400,-3,-97055,16.637418746948242,0.14108412146303786
1410,-3,-97085,233.9927978515625,0.14101359527215393
1420,-3,-97113,22.199384689331055,0.14094310433643228
1430,-3,-97141,15.08281135559082,0.1408726486382494
1440,-3,-97167,741.2359619140625,0.14080222815999036
1450,-3,-97195,24.663421630859375,0.14073184288404925
1460,-1,-97215,18.141836166381836,0.14066149279282877
1470,-1,-97217,19.824169158935547,0.1405911778687406
1480,9,-97215,416.0022888183594,0.1405208980942051
1490,-3,-97223,23.292221069335938,0.14045065345165136
1500,-3,-97253,20.93077850341797,0.1403804439235175
1510,-3,-97310,416.05096435546875,0.14031026949225017
1520,-3,-97340,30.68954086303711,0.14024013014030487
1530,-3,-97370,70.78543090820312,0.14017002585014593
1540,-1,-97398,172.80755615234375,0.14009995660424643
1550,-3,-97428,36.31816864013672,0.14002992238508813
1560,-3,-97458,110.54963684082031,0.13995992317516157
1570,-3,-97484,329.1950988769531,0.13988995895696615
1580,-3,-97534,75.28965759277344,0.13982002971300989
1590,-3,-97564,45053.6953125,0.13975013542580964
1600,-3,-97594,13.09572696685791,0.13968027607789094
1610,-1,-97618,25.29207992553711,0.139610451651788
1620,-3,-97644,32.514373779296875,0.13954066213004393
1630,-3,-97674,46.7437629699707,0.13947090749521052
1640,-3,-97704,141.31500244140625,0.13940118772984814
1650,-3,-97734,17.48291778564453,0.139331502816526
1660,-3,-97778,21.796310424804688,0.13926185273782204
1670,-3,-97808,44.58016586303711,0.1391922374763228
1680,-3,-97843,37.81062698364258,0.13912265701462367
1690,-3,-97874,478.8499755859375,0.13905311133532863
1700,-1,-97890,26.835105895996094,0.1389836004210504
1710,-6,-97884,217.79598999023438,0.13891412425441035
1720,-3,-97878,387.2428283691406,0.1388446828180387
1730,-3,-97906,15.990979194641113,0.13877527609457405
1740,-1,-97912,65.44856262207031,0.13870590406666394
1750,-1,-97896,177.97805786132812,0.13863656671696445
1760,-3,-97951,193.43841552734375,0.13856726402814035
1770,-13,-98001,79.38125610351562,0.13849799598286516
1780,-3,-98046,584.3716430664062,0.13842876256382097
1790,-3,-98074,31.200931549072266,0.13835956375369865
1800,-3,-98119,184.43524169921875,0.1382903995351975
10,-1,-97594,23.542739868164062,0.1382212698910257
20,-3,-97634,305.1888732910156,0.13815217480389996
30,-3,-97674,142.63116455078125,0.1380831142565456
40,-3,-97714,24.00092124938965,0.1380140882316966
50,-8,-97749,36.65046310424805,0.13794509671209568
60,-3,-97789,43.851531982421875,0.13787613968049398
70,-3,-97819,77.77552032470703,0.1378072171196515
80,-3,-97849,25.828554153442383,0.13773832901233665
90,-3,-97879,114.60700988769531,0.1376694753413266
100,-3,-97907,26.982818603515625,0.13760065608940705
110,-3,-97937,32.86641311645508,0.13753187123937236
120,-8,-97972,11.515247344970703,0.13746312077402542
130,-3,-98012,26.862586975097656,0.1373944046761777
140,-3,-98042,16.574012756347656,0.13732572292864945
150,-3,-98072,34.33702850341797,0.13725707551426927
160,-3,-98102,15.771491050720215,0.13718846241587443
170,-3,-98130,20.78655242919922,0.13711988361631086
180,-3,-98163,25.76385498046875,0.137051339098433
190,-3,-98223,17.343202590942383,0.13698282884510382
200,-1,-98261,153.44085693359375,0.136914352839195
210,-8,-98287,67.21763610839844,0.1368459110635866
220,-3,-98332,17.474533081054688,0.13677750350116732
230,-3,-98342,164.013671875,0.1367091301348344
240,-3,-98382,20.661724090576172,0.13664079094749368
250,-1,-98408,58.84898376464844,0.13657248592205945
260,-1,-98380,145.3287353515625,0.13650421504145469
270,-3,-98408,108.4781723022461,0.1364359782886108
280,4,-98417,27.220802307128906,0.13636777564646768
290,-3,-98436,38.285335540771484,0.1362996070979739
300,-1,-98467,21.679706573486328,0.13623147262608637
310,-3,-98495,13.773916244506836,0.1361633722137707
320,-3,-98533,22.079160690307617,0.13609530584400092
330,-3,-98581,43.71930694580078,0.13602727349975963
340,-3,-98621,13.331931114196777,0.1359592751640378
350,-3,-98661,176.06675720214844,0.135891310819835
360,4,-98682,345.1043701171875,0.13582338045015938
370,-8,-98742,25.898714065551758,0.13575548403802748
380,-3,-98785,12.721879959106445,0.1356876215664643
390,-1,-98818,15.78433895111084,0.13561979301850335
400,-3,-98851,48.59843444824219,0.13555199837718673
410,-3,-98901,42.46289825439453,0.13548423762556486
420,-8,-98946,60.44159698486328,0.13541651074669672
430,-6,-98999,29979.49609375,0.13534881772364982
440,-8,-99038,19.375328063964844,0.13528115853949996
450,-3,-99088,102.36123657226562,0.1352135331773315
460,-1,-99112,84.08712768554688,0.1351459416202373
470,-11,-99153,18.86920166015625,0.13507838385131862
480,-3,-99166,21.95026397705078,0.13501085985368516
490,-13,-99202,7.612545013427734,0.13494336961045508
500,-11,-99260,11.56544303894043,0.13487591310475497
510,-13,-99315,25.00409698486328,0.13480849031971986
520,-3,-99355,7.574091911315918,0.13474110123849325
530,-3,-99385,29.966590881347656,0.13467374584422692
540,-3,-99320,14.815875053405762,0.13460642412008125
550,-1,-99344,41.29561996459961,0.13453913604922502
560,-3,-99361,17.328826904296875,0.13447188161483528
570,-3,-99388,55.687591552734375,0.13440466080009764
580,-3,-99423,40.61021041870117,0.13433747358820602
590,-8,-99463,33.151519775390625,0.1342703199623628
600,-6,-99496,143.439453125,0.13420319990577873
610,-3,-99506,86.52098846435547,0.13413611340167297
620,-3,-99541,1279.621826171875,0.13406906043327305
630,-8,-99581,25.14025115966797,0.13400204098381485
640,-8,-99621,16.02014923095703,0.1339350550365427
650,-1,-99623,395.61688232421875,0.1338681025747093
660,-3,-99639,65.52102661132812,0.13380118358157567
670,-3,-99689,18.9508056640625,0.13373429804041118
680,-3,-99727,27.060768127441406,0.13366744593449367
690,-3,-99757,21.093027114868164,0.13360062724710928
700,-3,-99787,10.676992416381836,0.13353384196155244
710,-3,-99809,59.6425666809082,0.13346709006112603
720,-3,-99835,17.037460327148438,0.13340037152914128
730,-3,-99882,71.56013488769531,0.1333336863489177
740,-1,-99930,11.776667594909668,0.13326703450378313
750,-3,-99954,138.60934448242188,0.13320041597707383
760,77,-99896,9.76146411895752,0.13313383075213428
770,-3,-99932,118.94657897949219,0.1330672788123173
780,-3,-99962,34.079952239990234,0.13300076014098414
790,-3,-99992,31.436473846435547,0.13293427472150435
800,-1,-100022,21.599288940429688,0.13286782253725568
810,-3,-100048,22.62247085571289,0.13280140357162426
820,-3,-100074,20.462772369384766,0.1327350178080045
830,-3,-100104,42.27741241455078,0.13266866522979914
840,4,-100106,30.40996551513672,0.13260234582041924
850,-3,-100132,7.95430850982666,0.1325360595632841
860,-3,-100167,12.577556610107422,0.13246980644182127
870,-3,-100202,22.13715171813965,0.13240358643946676
880,-11,-100243,14.474599838256836,0.1323373995396646
890,-3,-100298,261.8563232421875,0.13227124572586735
900,-3,-100348,792.9012451171875,0.1322051249815357
910,-3,-100383,46.656494140625,0.13213903729013862
920,-3,-100418,15.878388404846191,0.13207298263515338
930,-3,-100453,22.950111389160156,0.1320069610000654
940,-3,-100486,5.238974571228027,0.1319409723683685
950,-3,-100510,24.56294822692871,0.13187501672356475
960,-3,-100543,13.944725036621094,0.1318090940491644
970,-3,-100578,13.1156005859375,0.13174320432868591
980,-3,-100608,23.671770095825195,0.1316773475456561
990,-1,-100632,15.195757865905762,0.13161152368360987
1000,-3,-100660,9.41890811920166,0.13154573272609046
1010,-3,-100690,25.061580657958984,0.13147997465664935
1020,-3,-100735,286.34930419921875,0.13141424945884608
1030,-6,-100769,459.5318603515625,0.13134855711624868
1040,-3,-100799,110.9843521118164,0.13128289761243317
1050,-3,-100829,10.90272331237793,0.13121727093098384
1060,-3,-100859,588.4581298828125,0.13115167705549324
1070,-1,-100873,27.308757781982422,0.13108611596956207
1080,-3,-100887,23.37427520751953,0.1310205876567992
1090,-3,-100917,45.223388671875,0.13095509210082174
1100,-1,-100943,15.847037315368652,0.13088962928525505
1110,-1,-100982,117.2536849975586,0.13082419919373256
1120,-3,-101025,14.96877670288086,0.13075880180989588
1130,-3,-101065,143.881103515625,0.13069343711739492
1140,-3,-101100,29.67160415649414,0.13062810509988765
1150,-1,-101102,27.556583404541016,0.13056280574104026
1160,-1,-101112,7.57343864440918,0.13049753902452715
1170,-3,-101132,15.281607627868652,0.1304323049340308
1180,-3,-101162,19.451875686645508,0.1303671034532418
1190,-3,-101184,43.979949951171875,0.130301934565859
1200,-3,-101224,9.735146522521973,0.13023679825558934
1210,-3,-101257,18.31447410583496,0.13017169450614802
1220,-3,-101287,164.0674285888672,0.13010662330125816
1230,-3,-101311,101.82235717773438,0.1300415846246512
1240,-3,-101351,133.32969665527344,0.12997657846006666
1250,-3,-101379,717.3378295898438,0.12991160479125224
1260,-3,-101406,18.32335662841797,0.12984666360196373
1270,-3,-101441,51.66867446899414,0.12978175487596486
1280,-3,-101471,22.578218460083008,0.12971687859702777
1290,-3,-101497,107.67292785644531,0.12965203474893255
1300,-3,-101525,13.191902160644531,0.1295872233154674
1310,-8,-101560,17.880504608154297,0.12952244428042867
1320,-3,-101587,676.2972412109375,0.1294576976276208
1330,-3,-101637,91.28652954101562,0.1293929833408563
1340,-3,-101667,23.171470642089844,0.1293283014039558
1350,-3,-101697,9.709239959716797,0.12926365180074795
1360,-3,-101737,28.186351776123047,0.12919903451506962
1370,-3,-101775,62.03932571411133,0.12913444953076567
1380,-3,-101808,9.496476173400879,0.129069896831689
1390,-3,-101846,35.8781852722168,0.12900537640170068
1400,-1,-101866,15.51173210144043,0.12894088822466976
1410,-3,-101899,7.516140460968018,0.12887643228447337
1420,-3,-101939,17.34874725341797,0.12881200856499683
1430,-3,-101969,459.5345458984375,0.12874761705013332
1440,-3,-102015,18.527177810668945,0.12868325772378414
1450,-1,-102040,54.95796585083008,0.1286189305698587
1460,-1,-102060,20.395198822021484,0.12855463557227434
1470,-1,-102065,27.615562438964844,0.12849037271495656
1480,-3,-102086,81.50288391113281,0.1284261419818388
1490,-1,-102105,53.96794509887695,0.1283619433568626
1500,-1,-102100,22.929420471191406,0.12829777682397756
1510,-3,-102126,83.24821472167969,0.12823364236714116
1520,-1,-102128,65.113037109375,0.12816953997031902
1530,-3,-102149,27.21303939819336,0.12810546961748476
1540,-3,-102184,11.15677547454834,0.12804143129262
1550,-3,-102239,338.1228942871094,0.12797742497971426
1560,-3,-102274,30.4783992767334,0.12791345066276524
1570,-3,-102149,9.728480339050293,0.12784950832577854
1580,-3,-102177,11.651517868041992,0.12778559795276775
1590,-3,-102207,7.345698356628418,0.12772171952775452
1600,-3,-102237,12.06076717376709,0.12765787303476842
1610,-3,-102264,23.081897735595703,0.12759405845784708
1620,-3,-102304,19.38806915283203,0.12753027578103593
1630,-3,-102339,22.817829132080078,0.12746652498838867
1640,-3,-102374,98.85865783691406,0.1274028060639667
1650,-3,-102370,135.9304656982422,0.12733911899183953
1660,-3,-102398,8.375114440917969,0.1272754637560846
1670,-3,-102432,194.0500030517578,0.12721184034078725
1680,-1,-102429,16.104595184326172,0.12714824873004094
1690,-3,-102475,19938.220703125,0.1270846889079468
1700,-3,-102520,15.252681732177734,0.12702116085861423
1710,-8,-102585,15.741249084472656,0.12695766456616045
1720,-6,-102608,66.18328094482422,0.1268942000147104
1730,-1,-102610,131.16981506347656,0.12683076718839728
1740,-3,-102628,32.16925048828125,0.1267673660713621
1750,-3,-102669,74.72608184814453,0.12670399664775375
1760,2,-102746,18.499393463134766,0.1266406589017291
1770,-3,-102781,13.441322326660156,0.12657735281745294
1780,-3,-102811,93.95376586914062,0.12651407837909792
1790,-6,-102849,28.205167770385742,0.12645083557084466
1800,-1,-102868,20.568805694580078,0.12638762437688167
10,-3,-102216,30.403127670288086,0.12632444478140534
20,-3,-102256,20.70543670654297,0.12626129676861994
30,-1,-102285,15.664194107055664,0.12619818032273777
40,-3,-102294,90.49247741699219,0.12613509542797885
50,-6,-102323,11.827620506286621,0.12607204206857123
60,-1,-102345,157.76324462890625,0.12600902022875074
70,-3,-102370,15.886756896972656,0.12594602989276116
80,-3,-102400,95.86937713623047,0.12588307104485408
90,-3,-102428,739.4627685546875,0.12582014366928904
100,-3,-102442,13.88034439086914,0.12575724775033342
110,-3,-102482,85.97323608398438,0.12569438327226243
120,-18,-102547,29.515331268310547,0.12563155021935918
130,-3,-102577,18.04115104675293,0.12556874857591457
140,-3,-102607,136.87307739257812,0.12550597832622748
150,-3,-102637,16.984447479248047,0.1254432394546045
160,-3,-102672,19.24636459350586,0.12538053194536017
170,-3,-102731,14.64211654663086,0.12531785578281682
180,-3,-102782,48.98053741455078,0.12525521095130454
190,-3,-102817,101.8532485961914,0.12519259743516145
200,-3,-102852,66.70377349853516,0.12513001521873335
210,-3,-102892,7.960324287414551,0.12506746428637391
220,-1,-102916,21.313322067260742,0.12500494462244466
230,-3,-102944,39.25995635986328,0.12494245621131479
240,-3,-102974,20.227725982666016,0.12487999903736148
250,-1,-102992,21.012035369873047,0.12481757308496964
260,-8,-103020,8.066813468933105,0.12475517833853203
270,-8,-103060,44.037437438964844,0.12469281478244917
280,-3,-103105,12.855060577392578,0.1246304824011294
290,-3,-103140,11.87448787689209,0.1245681811789888
300,-3,-103166,15.289743423461914,0.12450591110045135
310,-1,-103177,15.952519416809082,0.12444367214994873
320,-3,-103207,40.98987579345703,0.12438146431192039
330,-3,-103237,28.742523193359375,0.1243192875708136
340,-3,-103272,14.176111221313477,0.12425714191108343
350,-3,-103307,8.369726181030273,0.12419502731719269
360,-3,-103352,20.048158645629883,0.1241329437736119
370,-3,-103385,22.570392608642578,0.12407089126481945
380,-3,-103425,19.073535919189453,0.12400886977530141
390,-3,-103443,25.996131896972656,0.12394687928955166
400,-3,-103473,207.30296325683594,0.12388491979207175
410,-3,-103503,24.683868408203125,0.12382299126737108
420,-3,-103533,18.132081985473633,0.12376109369996675
430,-3,-103563,52.43074035644531,0.12369922707438358
440,-3,-103593,52.860321044921875,0.1236373913751541
450,-3,-103619,17.34380340576172,0.12357558658681865
460,-1,-103643,13.402291297912598,0.12351381269392525
470,-1,-103652,22.58027458190918,0.12345206968102966
480,-3,-103678,22.648967742919922,0.1233903575326954
490,-3,-103708,270.939208984375,0.12332867623349357
500,-3,-103738,19.755481719970703,0.12326702576800315
510,9,-103756,10.249822616577148,0.12320540612081071
520,-3,-103780,29.868799209594727,0.12314381727651058
530,-3,-103808,11.203475952148438,0.12308225921970475
540,-3,-103838,15.87509536743164,0.123020731935003
550,-3,-103864,198.2958221435547,0.1229592354070227
560,-1,-103876,19.204158782958984,0.12289776962038892
570,-3,-103905,215.60020446777344,0.1228363345597345
580,-3,-103950,25.11473846435547,0.12277493020969989
590,-3,-104005,53.1724739074707,0.12271355655493323
600,-1,-104051,16.3277587890625,0.12265221358009035
610,-1,-104023,89.06163787841797,0.12259090126983473
620,-3,-104035,12.672571182250977,0.12252961960883753
630,-3,-104081,286.4206848144531,0.12246836858177751
640,-8,-104129,14.616430282592773,0.12240714817334121
650,-8,-104172,20.601978302001953,0.12234595836822278
660,-3,-104202,22.139719009399414,0.12228479915112395
670,-3,-104228,13.508880615234375,0.1222236705067542
680,-3,-104278,26.69699478149414,0.12216257241983057
690,-3,-104308,87.44681549072266,0.12210150487507777
700,-6,-104349,32.02873992919922,0.12204046785722819
710,-3,-104390,7.2749505043029785,0.12197946135102178
720,-3,-104425,9.832374572753906,0.12191848534120611
730,-11,-104457,70.22298431396484,0.1218575398125365
740,-8,-104484,18.302576065063477,0.12179662474977576
750,-3,-104517,45.53570556640625,0.12173574013769438
760,-3,-104557,28.897998809814453,0.12167488596107044
770,-3,-104597,121.66273498535156,0.12161406220468961
780,-3,-104627,10.072002410888672,0.12155326885334523
790,-3,-104667,26.27281379699707,0.12149250589183815
800,-3,-104705,56.99182891845703,0.12143177330497691
810,-3,-104750,39.56278991699219,0.12137107107757762
820,-1,-104775,33.63279724121094,0.12131039919446396
830,-3,-104818,18.808189392089844,0.12124975764046715
840,-3,-104863,22.217153549194336,0.12118914640042605
850,-13,-104904,14.680517196655273,0.12112856545918715
860,-3,-104951,57.59120559692383,0.1210680148016044
870,-3,-104994,7.431976795196533,0.12100749441253938
880,-8,-105032,23.446247100830078,0.12094700427686128
890,-3,-105073,20.381275177001953,0.12088654437944679
900,-3,-105103,7.614802360534668,0.12082611470518018
910,-3,-105138,12.538585662841797,0.12076571523895327
920,-1,-105179,38.361732482910156,0.12070534596566546
930,-3,-105205,59.445213317871094,0.12064500687022364
940,-3,-105238,26.090349197387695,0.12058469793754228
950,-3,-105268,12.433094024658203,0.12052441915254343
960,-1,-105291,31.45672607421875,0.12046417050015659
970,-8,-105339,126.6038589477539,0.12040395196531889
980,-8,-105384,11.698224067687988,0.12034376353297493
990,-1,-105423,16.688528060913086,0.12028360518807686
1000,-3,-105468,566.6817016601562,0.12022347691558433
1010,-3,-105508,41.01710891723633,0.12016337870046451
1020,-3,-105538,33.35507583618164,0.1201033105276921
1030,-3,-105568,133.41677856445312,0.1200432723822493
1040,-3,-105594,9.37569522857666,0.11998326424912584
1050,-3,-105624,213.8092041015625,0.11992328611331894
1060,-6,-105641,12805.3037109375,0.11986333795983328
1070,-3,-105687,24.64244842529297,0.11980341977368109
1080,-3,-105703,459.63653564453125,0.1197435315398821
1090,-13,-105761,42.97230529785156,0.11968367324346348
1100,-3,-105801,325.8896484375,0.11962384486945987
1110,-3,-105831,8.015823364257812,0.1195640464029135
1120,-3,-105866,34.128379821777344,0.11950427782887396
1130,-1,-105892,224.31138610839844,0.11944453913239837
1140,-1,-105902,83.65692138671875,0.11938483029855133
1150,-1,-105924,40.955238342285156,0.11932515131240487
1160,-3,-105954,83.64474487304688,0.11926550215903847
1170,-8,-106004,11.186182022094727,0.11920588282353914
1180,-3,-106044,163.14849853515625,0.11914629329100127
1190,-1,-106080,51.5797119140625,0.11908673354652673
1200,-1,-106096,10.666139602661133,0.11902720357522485
1210,-3,-106077,19.92706298828125,0.11896770336221239
1220,-3,-106112,193.80125427246094,0.11890823289261357
1230,-3,-106152,12.48646068572998,0.11884879215156004
1240,-8,-106207,26.692487716674805,0.1187893811241908
1250,-3,-106247,1169.6785888671875,0.1187299997956524
1260,-3,-106273,20.000473022460938,0.11867064815109875
1270,-3,-106303,340.6347961425781,0.11861132617569121
1280,-8,-106343,57.545902252197266,0.11855203385459856
1290,-6,-106379,245.89906311035156,0.11849277117299695
1300,-1,-106428,23.985424041748047,0.11843353811606996
1310,-3,-106462,54.59177780151367,0.11837433466900862
1320,-3,-106502,18.833473205566406,0.11831516081701132
1330,-3,-106523,48.24235534667969,0.11825601654528384
1340,-3,-106553,16.755342483520508,0.11819690183903939
1350,-3,-106603,39.644508361816406,0.1181378166834985
1360,-3,-106648,1571.6298828125,0.11807876106388925
1370,-3,-106698,8.318754196166992,0.11801973496544689
1380,-3,-106736,16.07669448852539,0.11796073837341423
1390,-3,-106784,26.764419555664062,0.11790177127304134
1400,-1,-106806,108.45236206054688,0.11784283364958574
1410,-3,-106836,55.248497009277344,0.11778392548831226
1420,-3,-106859,301.6004638671875,0.11772504677449312
1430,-8,-106919,15.76279354095459,0.11766619749340793
1440,-3,-106954,31.868282318115234,0.11760737763034358
1450,-1,-106982,15.23210334777832,0.11754858717059442
1460,-1,-106991,24.68856430053711,0.11748982609946211
1470,-1,-106988,16.557565689086914,0.11743109440225565
1480,-3,-107024,22.698789596557617,0.11737239206429137
1490,-3,-107072,22.080211639404297,0.11731371907089289
1500,-8,-107108,27.568220138549805,0.1172550754073913
1510,-3,-107151,103.49343872070312,0.11719646105912492
1520,-3,-107177,82.31070709228516,0.11713787601143943
1530,-3,-107222,14.952287673950195,0.11707932024968787
